# n_all=31921 n_agree=22689 n_disagree=9232
temp,rank,group,prob_ref,prob_target
0.3600,11,disagree,0.00162239,0.00059485
0.3600,12,all,0.00050501,0.00015836
0.3600,12,agree,0.00017821,0.00004436
0.3600,12,disagree,0.00130816,0.00043852
0.3600,13,all,0.00041449,0.00012079
0.3600,13,agree,0.00014522,0.00003371
0.3600,13,disagree,0.00107626,0.00033480
0.3600,14,all,0.00034510,0.00009403
0.3600,14,agree,0.00011914,0.00002655
0.3600,14,disagree,0.00090044,0.00025988
0.3600,15,all,0.00028788,0.00007273
0.3600,15,agree,0.00009856,0.00002093
0.3600,15,disagree,0.00075316,0.00020004
0.3600,16,all,0.00024475,0.00005786
0.3600,16,agree,0.00008270,0.00001667
0.3600,16,disagree,0.00064299,0.00015911
0.3600,17,all,0.00020840,0.00004635
0.3600,17,agree,0.00007039,0.00001317
0.3600,17,disagree,0.00054759,0.00012789
0.3600,18,all,0.00017991,0.00003788
0.3600,18,agree,0.00006040,0.00001064
0.3600,18,disagree,0.00047363,0.00010484
0.3600,19,all,0.00015600,0.00003149
0.3600,19,agree,0.00005234,0.00000875
0.3600,19,disagree,0.00041077,0.00008737
0.3600,20,all,0.00013504,0.00002625
0.3600,20,agree,0.00004574,0.00000718
0.3600,20,disagree,0.00035451,0.00007311
0.3600,21,all,0.00011912,0.00002258
0.3600,21,agree,0.00004037,0.00000610
0.3600,21,disagree,0.00031264,0.00006308
0.3600,22,all,0.00010641,0.00001938
0.3600,22,agree,0.00003593,0.00000524
0.3600,22,disagree,0.00027963,0.00005414
0.3600,23,all,0.00009563,0.00001658
0.3600,23,agree,0.00003224,0.00000447
0.3600,23,disagree,0.00025142,0.00004632
0.3600,24,all,0.00008573,0.00001439
0.3600,24,agree,0.00002899,0.00000390
0.3600,24,disagree,0.00022518,0.00004017
0.3600,25,all,0.00007720,0.00001242
0.3600,25,agree,0.00002619,0.00000338
0.3600,25,disagree,0.00020255,0.00003464
0.3600,26,all,0.00007007,0.00001084
0.3600,26,agree,0.00002391,0.00000295
0.3600,26,disagree,0.00018351,0.00003021
0.3600,27,all,0.00006402,0.00000962
0.3600,27,agree,0.00002170,0.00000265
0.3600,27,disagree,0.00016801,0.00002674
0.3600,28,all,0.00005813,0.00000850
0.3600,28,agree,0.00001989,0.00000237
0.3600,28,disagree,0.00015211,0.00002357
0.3600,29,all,0.00005314,0.00000752
0.3600,29,agree,0.00001833,0.00000206
0.3600,29,disagree,0.00013868,0.00002093
0.3600,30,all,0.00004887,0.00000674
0.3600,30,agree,0.00001686,0.00000185
0.3600,30,disagree,0.00012752,0.00001876
0.3600,31,all,0.00004497,0.00000605
0.3600,31,agree,0.00001555,0.00000166
0.3600,31,disagree,0.00011727,0.00001685
0.3600,32,all,0.00004154,0.00000547
0.3600,32,agree,0.00001436,0.00000150
0.3600,32,disagree,0.00010833,0.00001523
0.3600,33,all,0.00003851,0.00000490
0.3600,33,agree,0.00001322,0.00000133
0.3600,33,disagree,0.00010066,0.00001367
0.3600,34,all,0.00003534,0.00000446
0.3600,34,agree,0.00001226,0.00000123
0.3600,34,disagree,0.00009207,0.00001240
0.3600,35,all,0.00003291,0.00000405
0.3600,35,agree,0.00001138,0.00000113
0.3600,35,disagree,0.00008582,0.00001124
0.3600,36,all,0.00003077,0.00000370
0.3600,36,agree,0.00001062,0.00000103
0.3600,36,disagree,0.00008028,0.00001025
0.3600,37,all,0.00002886,0.00000336
0.3600,37,agree,0.00000992,0.00000093
0.3600,37,disagree,0.00007540,0.00000934
0.3600,38,all,0.00002708,0.00000308
0.3600,38,agree,0.00000928,0.00000085
0.3600,38,disagree,0.00007083,0.00000857
0.3600,39,all,0.00002553,0.00000284
0.3600,39,agree,0.00000869,0.00000078
0.3600,39,disagree,0.00006693,0.00000787
0.3600,40,all,0.00002393,0.00000259
0.3600,40,agree,0.00000814,0.00000073
0.3600,40,disagree,0.00006273,0.00000718
0.3700,1,all,0.87001475,0.88015269
0.3700,1,agree,0.93309104,0.93824345
0.3700,1,disagree,0.71499550,0.73738609
0.3700,2,all,0.07771564,0.08168842
0.3700,2,agree,0.04499662,0.04671646
0.3700,2,disagree,0.15812743,0.16763714
0.3700,3,all,0.02295948,0.02051966
0.3700,3,agree,0.01054157,0.00885809
0.3700,3,disagree,0.05347832,0.04917968
0.3700,4,all,0.01009118,0.00789150
0.3700,4,agree,0.00416927,0.00301435
0.3700,4,disagree,0.02464515,0.01987781
0.3700,5,all,0.00547331,0.00372490
0.3700,5,agree,0.00215808,0.00130385
0.3700,5,disagree,0.01362097,0.00967499
0.3700,6,all,0.00330148,0.00202300
0.3700,6,agree,0.00126493,0.00066744
0.3700,6,disagree,0.00830663,0.00535448
0.3700,7,all,0.00215383,0.00119779
0.3700,7,agree,0.00081353,0.00038473
0.3700,7,disagree,0.00544784,0.00319600
0.3700,8,all,0.00149633,0.00074080
0.3700,8,agree,0.00055840,0.00022240
0.3700,8,disagree,0.00380142,0.00201485
0.3700,9,all,0.00108268,0.00049167
0.3700,9,agree,0.00039713,0.00014165
0.3700,9,disagree,0.00276753,0.00135192
0.3700,10,all,0.00081222,0.00033614
0.3700,10,agree,0.00029432,0.00009520
0.3700,10,disagree,0.00208504,0.00092827
0.3700,11,all,0.00063057,0.00024034
0.3700,11,agree,0.00022700,0.00006805
0.3700,11,disagree,0.00162239,0.00066376
0.3700,12,all,0.00050501,0.00017862
0.3700,12,agree,0.00017821,0.00005094
0.3700,12,disagree,0.00130816,0.00049241
0.3700,13,all,0.00041449,0.00013686
0.3700,13,agree,0.00014522,0.00003886
0.3700,13,disagree,0.00107626,0.00037771
0.3700,14,all,0.00034510,0.00010704
0.3700,14,agree,0.00011914,0.00003070
0.3700,14,disagree,0.00090044,0.00029465
0.3700,15,all,0.00028788,0.00008323
0.3700,15,agree,0.00009856,0.00002429
0.3700,15,disagree,0.00075316,0.00022808
0.3700,16,all,0.00024475,0.00006654
0.3700,16,agree,0.00008270,0.00001943
0.3700,16,disagree,0.00064299,0.00018233
0.3700,17,all,0.00020840,0.00005353
0.3700,17,agree,0.00007039,0.00001543
0.3700,17,disagree,0.00054759,0.00014716
0.3700,18,all,0.00017991,0.00004393
0.3700,18,agree,0.00006040,0.00001252
0.3700,18,disagree,0.00047363,0.00012113
0.3700,19,all,0.00015600,0.00003664
0.3700,19,agree,0.00005234,0.00001034
0.3700,19,disagree,0.00041077,0.00010127
0.3700,20,all,0.00013504,0.00003065
0.3700,20,agree,0.00004574,0.00000851
0.3700,20,disagree,0.00035451,0.00008505
0.3700,21,all,0.00011912,0.00002643
0.3700,21,agree,0.00004037,0.00000726
0.3700,21,disagree,0.00031264,0.00007355
0.3700,22,all,0.00010641,0.00002275
0.3700,22,agree,0.00003593,0.00000624
0.3700,22,disagree,0.00027963,0.00006333
0.3700,23,all,0.00009563,0.00001953
0.3700,23,agree,0.00003224,0.00000535
0.3700,23,disagree,0.00025142,0.00005438
0.3700,24,all,0.00008573,0.00001699
0.3700,24,agree,0.00002899,0.00000467
0.3700,24,disagree,0.00022518,0.00004728
0.3700,25,all,0.00007720,0.00001471
0.3700,25,agree,0.00002619,0.00000405
0.3700,25,disagree,0.00020255,0.00004090
0.3700,26,all,0.00007007,0.00001287
0.3700,26,agree,0.00002391,0.00000356
0.3700,26,disagree,0.00018351,0.00003577
0.3700,27,all,0.00006402,0.00001144
0.3700,27,agree,0.00002170,0.00000319
0.3700,27,disagree,0.00016801,0.00003173
0.3700,28,all,0.00005813,0.00001014
0.3700,28,agree,0.00001989,0.00000286
0.3700,28,disagree,0.00015211,0.00002804
0.3700,29,all,0.00005314,0.00000899
0.3700,29,agree,0.00001833,0.00000250
0.3700,29,disagree,0.00013868,0.00002496
0.3700,30,all,0.00004887,0.00000808
0.3700,30,agree,0.00001686,0.00000224
0.3700,30,disagree,0.00012752,0.00002242
0.3700,31,all,0.00004497,0.00000727
0.3700,31,agree,0.00001555,0.00000201
0.3700,31,disagree,0.00011727,0.00002018
0.3700,32,all,0.00004154,0.00000658
0.3700,32,agree,0.00001436,0.00000182
0.3700,32,disagree,0.00010833,0.00001827
0.3700,33,all,0.00003851,0.00000591
0.3700,33,agree,0.00001322,0.00000163
0.3700,33,disagree,0.00010066,0.00001644
0.3700,34,all,0.00003534,0.00000539
0.3700,34,agree,0.00001226,0.00000150
0.3700,34,disagree,0.00009207,0.00001495
0.3700,35,all,0.00003291,0.00000491
0.3700,35,agree,0.00001138,0.00000137
0.3700,35,disagree,0.00008582,0.00001358
0.3700,36,all,0.00003077,0.00000448
0.3700,36,agree,0.00001062,0.00000126
0.3700,36,disagree,0.00008028,0.00001241
0.3700,37,all,0.00002886,0.00000409
0.3700,37,agree,0.00000992,0.00000114
0.3700,37,disagree,0.00007540,0.00001133
0.3700,38,all,0.00002708,0.00000375
0.3700,38,agree,0.00000928,0.00000105
0.3700,38,disagree,0.00007083,0.00001041
0.3700,39,all,0.00002553,0.00000346
0.3700,39,agree,0.00000869,0.00000097
0.3700,39,disagree,0.00006693,0.00000958
0.3700,40,all,0.00002393,0.00000317
0.3700,40,agree,0.00000814,0.00000090
0.3700,40,disagree,0.00006273,0.00000875
0.3800,1,all,0.87001475,0.87684263
0.3800,1,agree,0.93309104,0.93618013
0.3800,1,disagree,0.71499550,0.73101198
0.3800,2,all,0.07771564,0.08309538
0.3800,2,agree,0.04499662,0.04786388
0.3800,2,disagree,0.15812743,0.16968197
0.3800,3,all,0.02295948,0.02122852
0.3800,3,agree,0.01054157,0.00927192
0.3800,3,disagree,0.05347832,0.05061362
0.3800,4,all,0.01009118,0.00827893
0.3800,4,agree,0.00416927,0.00320416
0.3800,4,disagree,0.02464515,0.02075095
0.3800,5,all,0.00547331,0.00395497
0.3800,5,agree,0.00215808,0.00140517
0.3800,5,disagree,0.01362097,0.01022147
0.3800,6,all,0.00330148,0.00216858
0.3800,6,agree,0.00126493,0.00072740
0.3800,6,disagree,0.00830663,0.00571048
0.3800,7,all,0.00215383,0.00129649
0.3800,7,agree,0.00081353,0.00042336
0.3800,7,disagree,0.00544784,0.00344234
0.3800,8,all,0.00149633,0.00080945
0.3800,8,agree,0.00055840,0.00024769
0.3800,8,disagree,0.00380142,0.00219008
0.3800,9,all,0.00108268,0.00054127
0.3800,9,agree,0.00039713,0.00015908
0.3800,9,disagree,0.00276753,0.00148056
0.3800,10,all,0.00081222,0.00037284
0.3800,10,agree,0.00029432,0.00010776
0.3800,10,disagree,0.00208504,0.00102430
0.3800,11,all,0.00063057,0.00026825
0.3800,11,agree,0.00022700,0.00007744
0.3800,11,disagree,0.00162239,0.00073719
0.3800,12,all,0.00050501,0.00020047
0.3800,12,agree,0.00017821,0.00005819
0.3800,12,disagree,0.00130816,0.00055017
0.3800,13,all,0.00041449,0.00015428
0.3800,13,agree,0.00014522,0.00004456
0.3800,13,disagree,0.00107626,0.00042391
0.3800,14,all,0.00034510,0.00012120
0.3800,14,agree,0.00011914,0.00003532
0.3800,14,disagree,0.00090044,0.00033227
0.3800,15,all,0.00028788,0.00009470
0.3800,15,agree,0.00009856,0.00002803
0.3800,15,disagree,0.00075316,0.00025857
0.3800,16,all,0.00024475,0.00007608
0.3800,16,agree,0.00008270,0.00002252
0.3800,16,disagree,0.00064299,0.00020771
0.3800,17,all,0.00020840,0.00006145
0.3800,17,agree,0.00007039,0.00001798
0.3800,17,disagree,0.00054759,0.00016831
0.3800,18,all,0.00017991,0.00005063
0.3800,18,agree,0.00006040,0.00001464
0.3800,18,disagree,0.00047363,0.00013909
0.3800,19,all,0.00015600,0.00004235
0.3800,19,agree,0.00005234,0.00001213
0.3800,19,disagree,0.00041077,0.00011664
0.3800,20,all,0.00013504,0.00003556
0.3800,20,agree,0.00004574,0.00001003
0.3800,20,disagree,0.00035451,0.00009829
0.3800,21,all,0.00011912,0.00003073
0.3800,21,agree,0.00004037,0.00000857
0.3800,21,disagree,0.00031264,0.00008519
0.3800,22,all,0.00010641,0.00002652
0.3800,22,agree,0.00003593,0.00000738
0.3800,22,disagree,0.00027963,0.00007357
0.3800,23,all,0.00009563,0.00002285
0.3800,23,agree,0.00003224,0.00000635
0.3800,23,disagree,0.00025142,0.00006340
0.3800,24,all,0.00008573,0.00001992
0.3800,24,agree,0.00002899,0.00000555
0.3800,24,disagree,0.00022518,0.00005525
0.3800,25,all,0.00007720,0.00001730
0.3800,25,agree,0.00002619,0.00000483
0.3800,25,disagree,0.00020255,0.00004794
0.3800,26,all,0.00007007,0.00001518
0.3800,26,agree,0.00002391,0.00000425
0.3800,26,disagree,0.00018351,0.00004205
0.3800,27,all,0.00006402,0.00001352
0.3800,27,agree,0.00002170,0.00000381
0.3800,27,disagree,0.00016801,0.00003738
0.3800,28,all,0.00005813,0.00001201
0.3800,28,agree,0.00001989,0.00000342
0.3800,28,disagree,0.00015211,0.00003312
0.3800,29,all,0.00005314,0.00001068
0.3800,29,agree,0.00001833,0.00000300
0.3800,29,disagree,0.00013868,0.00002954
0.3800,30,all,0.00004887,0.00000960
0.3800,30,agree,0.00001686,0.00000269
0.3800,30,disagree,0.00012752,0.00002658
0.3800,31,all,0.00004497,0.00000866
0.3800,31,agree,0.00001555,0.00000243
0.3800,31,disagree,0.00011727,0.00002398
0.3800,32,all,0.00004154,0.00000785
0.3800,32,agree,0.00001436,0.00000220
0.3800,32,disagree,0.00010833,0.00002174
0.3800,33,all,0.00003851,0.00000708
0.3800,33,agree,0.00001322,0.00000197
0.3800,33,disagree,0.00010066,0.00001962
0.3800,34,all,0.00003534,0.00000646
0.3800,34,agree,0.00001226,0.00000181
0.3800,34,disagree,0.00009207,0.00001788
0.3800,35,all,0.00003291,0.00000589
0.3800,35,agree,0.00001138,0.00000167
0.3800,35,disagree,0.00008582,0.00001628
0.3800,36,all,0.00003077,0.00000539
0.3800,36,agree,0.00001062,0.00000153
0.3800,36,disagree,0.00008028,0.00001489
0.3800,37,all,0.00002886,0.00000493
0.3800,37,agree,0.00000992,0.00000139
0.3800,37,disagree,0.00007540,0.00001362
0.3800,38,all,0.00002708,0.00000453
0.3800,38,agree,0.00000928,0.00000128
0.3800,38,disagree,0.00007083,0.00001253
0.3800,39,all,0.00002553,0.00000418
0.3800,39,agree,0.00000869,0.00000118
0.3800,39,disagree,0.00006693,0.00001155
0.3800,40,all,0.00002393,0.00000383
0.3800,40,agree,0.00000814,0.00000109
0.3800,40,disagree,0.00006273,0.00001057
0.3900,1,all,0.87001475,0.87352642
0.3900,1,agree,0.93309104,0.93409405
0.3900,1,disagree,0.71499550,0.72467253
0.3900,2,all,0.07771564,0.08446923
0.3900,2,agree,0.04499662,0.04900264
0.3900,2,disagree,0.15812743,0.17163360
0.3900,3,all,0.02295948,0.02193396
0.3900,3,agree,0.01054157,0.00969103
0.3900,3,disagree,0.05347832,0.05202275
0.3900,4,all,0.01009118,0.00866977
0.3900,4,agree,0.00416927,0.00339930
0.3900,4,disagree,0.02464515,0.02162272
0.3900,5,all,0.00547331,0.00418971
0.3900,5,agree,0.00215808,0.00151065
0.3900,5,disagree,0.01362097,0.01077389
0.3900,6,all,0.00330148,0.00231856
0.3900,6,agree,0.00126493,0.00079047
0.3900,6,disagree,0.00830663,0.00607406
0.3900,7,all,0.00215383,0.00139905
0.3900,7,agree,0.00081353,0.00046432
0.3900,7,disagree,0.00544784,0.00369630
0.3900,8,all,0.00149633,0.00088140
0.3900,8,agree,0.00055840,0.00027476
0.3900,8,disagree,0.00380142,0.00237232
0.3900,9,all,0.00108268,0.00059362
0.3900,9,agree,0.00039713,0.00017790
0.3900,9,disagree,0.00276753,0.00161531
0.3900,10,all,0.00081222,0.00041184
0.3900,10,agree,0.00029432,0.00012141
0.3900,10,disagree,0.00208504,0.00112561
0.3900,11,all,0.00063057,0.00029810
0.3900,11,agree,0.00022700,0.00008771
0.3900,11,disagree,0.00162239,0.00081515
0.3900,12,all,0.00050501,0.00022396
0.3900,12,agree,0.00017821,0.00006614
0.3900,12,disagree,0.00130816,0.00061182
0.3900,13,all,0.00041449,0.00017308
0.3900,13,agree,0.00014522,0.00005085
0.3900,13,disagree,0.00107626,0.00047346
0.3900,14,all,0.00034510,0.00013655
0.3900,14,agree,0.00011914,0.00004042
0.3900,14,disagree,0.00090044,0.00037280
0.3900,15,all,0.00028788,0.00010720
0.3900,15,agree,0.00009856,0.00003218
0.3900,15,disagree,0.00075316,0.00029157
0.3900,16,all,0.00024475,0.00008650
0.3900,16,agree,0.00008270,0.00002596
0.3900,16,disagree,0.00064299,0.00023530
0.3900,17,all,0.00020840,0.00007016
0.3900,17,agree,0.00007039,0.00002082
0.3900,17,disagree,0.00054759,0.00019142
0.3900,18,all,0.00017991,0.00005802
0.3900,18,agree,0.00006040,0.00001702
0.3900,18,disagree,0.00047363,0.00015878
0.3900,19,all,0.00015600,0.00004868
0.3900,19,agree,0.00005234,0.00001414
0.3900,19,disagree,0.00041077,0.00013355
0.3900,20,all,0.00013504,0.00004100
0.3900,20,agree,0.00004574,0.00001174
0.3900,20,disagree,0.00035451,0.00011291
0.3900,21,all,0.00011912,0.00003552
0.3900,21,agree,0.00004037,0.00001006
0.3900,21,disagree,0.00031264,0.00009808
0.3900,22,all,0.00010641,0.00003073
0.3900,22,agree,0.00003593,0.00000868
0.3900,22,disagree,0.00027963,0.00008494
0.3900,23,all,0.00009563,0.00002656
0.3900,23,agree,0.00003224,0.00000749
0.3900,23,disagree,0.00025142,0.00007343
0.3900,24,all,0.00008573,0.00002321
0.3900,24,agree,0.00002899,0.00000656
0.3900,24,disagree,0.00022518,0.00006415
0.3900,25,all,0.00007720,0.00002021
0.3900,25,agree,0.00002619,0.00000572
0.3900,25,disagree,0.00020255,0.00005582
0.3900,26,all,0.00007007,0.00001778
0.3900,26,agree,0.00002391,0.00000504
0.3900,26,disagree,0.00018351,0.00004909
0.3900,27,all,0.00006402,0.00001586
0.3900,27,agree,0.00002170,0.00000452
0.3900,27,disagree,0.00016801,0.00004372
0.3900,28,all,0.00005813,0.00001412
0.3900,28,agree,0.00001989,0.00000406
0.3900,28,disagree,0.00015211,0.00003884
0.3900,29,all,0.00005314,0.00001258
0.3900,29,agree,0.00001833,0.00000358
0.3900,29,disagree,0.00013868,0.00003471
0.3900,30,all,0.00004887,0.00001134
0.3900,30,agree,0.00001686,0.00000322
0.3900,30,disagree,0.00012752,0.00003129
0.3900,31,all,0.00004497,0.00001025
0.3900,31,agree,0.00001555,0.00000290
0.3900,31,disagree,0.00011727,0.00002829
0.3900,32,all,0.00004154,0.00000930
0.3900,32,agree,0.00001436,0.00000264
0.3900,32,disagree,0.00010833,0.00002569
0.3900,33,all,0.00003851,0.00000840
0.3900,33,agree,0.00001322,0.00000237
0.3900,33,disagree,0.00010066,0.00002323
0.3900,34,all,0.00003534,0.00000769
0.3900,34,agree,0.00001226,0.00000218
0.3900,34,disagree,0.00009207,0.00002121
0.3900,35,all,0.00003291,0.00000702
0.3900,35,agree,0.00001138,0.00000201
0.3900,35,disagree,0.00008582,0.00001935
0.3900,36,all,0.00003077,0.00000644
0.3900,36,agree,0.00001062,0.00000184
0.3900,36,disagree,0.00008028,0.00001774
0.3900,37,all,0.00002886,0.00000589
0.3900,37,agree,0.00000992,0.00000167
0.3900,37,disagree,0.00007540,0.00001625
0.3900,38,all,0.00002708,0.00000543
0.3900,38,agree,0.00000928,0.00000154
0.3900,38,disagree,0.00007083,0.00001497
0.3900,39,all,0.00002553,0.00000501
0.3900,39,agree,0.00000869,0.00000143
0.3900,39,disagree,0.00006693,0.00001382
0.3900,40,all,0.00002393,0.00000461
0.3900,40,agree,0.00000814,0.00000133
0.3900,40,disagree,0.00006273,0.00001267
0.4000,1,all,0.87001475,0.87020398
0.4000,1,agree,0.93309104,0.93198521
0.4000,1,disagree,0.71499550,0.71836751
0.4000,2,all,0.07771564,0.08581042
0.4000,2,agree,0.04499662,0.05013250
0.4000,2,disagree,0.15812743,0.17349418
0.4000,3,all,0.02295948,0.02263552
0.4000,3,agree,0.01054157,0.01011513
0.4000,3,disagree,0.05347832,0.05340624
0.4000,4,all,0.01009118,0.00906361
0.4000,4,agree,0.00416927,0.00359968
0.4000,4,disagree,0.02464515,0.02249202
0.4000,5,all,0.00547331,0.00442887
0.4000,5,agree,0.00215808,0.00162028
0.4000,5,disagree,0.01362097,0.01133138
0.4000,6,all,0.00330148,0.00247279
0.4000,6,agree,0.00126493,0.00085666
0.4000,6,disagree,0.00830663,0.00644468
0.4000,7,all,0.00215383,0.00150539
0.4000,7,agree,0.00081353,0.00050764
0.4000,7,disagree,0.00544784,0.00395750
0.4000,8,all,0.00149633,0.00095662
0.4000,8,agree,0.00055840,0.00030366
0.4000,8,disagree,0.00380142,0.00256135
0.4000,9,all,0.00108268,0.00064871
0.4000,9,agree,0.00039713,0.00019815
0.4000,9,disagree,0.00276753,0.00175604
0.4000,10,all,0.00081222,0.00045316
0.4000,10,agree,0.00029432,0.00013620
0.4000,10,disagree,0.00208504,0.00123215
0.4000,11,all,0.00063057,0.00032990
0.4000,11,agree,0.00022700,0.00009890
0.4000,11,disagree,0.00162239,0.00089764
0.4000,12,all,0.00050501,0.00024911
0.4000,12,agree,0.00017821,0.00007485
0.4000,12,disagree,0.00130816,0.00067738
0.4000,13,all,0.00041449,0.00019329
0.4000,13,agree,0.00014522,0.00005776
0.4000,13,disagree,0.00107626,0.00052639
0.4000,14,all,0.00034510,0.00015312
0.4000,14,agree,0.00011914,0.00004604
0.4000,14,disagree,0.00090044,0.00041628
0.4000,15,all,0.00028788,0.00012075
0.4000,15,agree,0.00009856,0.00003677
0.4000,15,disagree,0.00075316,0.00032716
0.4000,16,all,0.00024475,0.00009785
0.4000,16,agree,0.00008270,0.00002977
0.4000,16,disagree,0.00064299,0.00026517
0.4000,17,all,0.00020840,0.00007967
0.4000,17,agree,0.00007039,0.00002398
0.4000,17,disagree,0.00054759,0.00021653
0.4000,18,all,0.00017991,0.00006612
0.4000,18,agree,0.00006040,0.00001968
0.4000,18,disagree,0.00047363,0.00018026
0.4000,19,all,0.00015600,0.00005563
0.4000,19,agree,0.00005234,0.00001640
0.4000,19,disagree,0.00041077,0.00015205
0.4000,20,all,0.00013504,0.00004702
0.4000,20,agree,0.00004574,0.00001367
0.4000,20,disagree,0.00035451,0.00012897
0.4000,21,all,0.00011912,0.00004081
0.4000,21,agree,0.00004037,0.00001174
0.4000,21,disagree,0.00031264,0.00011225
0.4000,22,all,0.00010641,0.00003540
0.4000,22,agree,0.00003593,0.00001015
0.4000,22,disagree,0.00027963,0.00009748
0.4000,23,all,0.00009563,0.00003069
0.4000,23,agree,0.00003224,0.00000878
0.4000,23,disagree,0.00025142,0.00008454
0.4000,24,all,0.00008573,0.00002688
0.4000,24,agree,0.00002899,0.00000770
0.4000,24,disagree,0.00022518,0.00007402
0.4000,25,all,0.00007720,0.00002346
0.4000,25,agree,0.00002619,0.00000673
0.4000,25,disagree,0.00020255,0.00006458
0.4000,26,all,0.00007007,0.00002069
0.4000,26,agree,0.00002391,0.00000595
0.4000,26,disagree,0.00018351,0.00005694
0.4000,27,all,0.00006402,0.00001849
0.4000,27,agree,0.00002170,0.00000534
0.4000,27,disagree,0.00016801,0.00005080
0.4000,28,all,0.00005813,0.00001650
0.4000,28,agree,0.00001989,0.00000480
0.4000,28,disagree,0.00015211,0.00004525
0.4000,29,all,0.00005314,0.00001473
0.4000,29,agree,0.00001833,0.00000424
0.4000,29,disagree,0.00013868,0.00004052
0.4000,30,all,0.00004887,0.00001330
0.4000,30,agree,0.00001686,0.00000382
0.4000,30,disagree,0.00012752,0.00003659
0.4000,31,all,0.00004497,0.00001204
0.4000,31,agree,0.00001555,0.00000345
0.4000,31,disagree,0.00011727,0.00003314
0.4000,32,all,0.00004154,0.00001095
0.4000,32,agree,0.00001436,0.00000314
0.4000,32,disagree,0.00010833,0.00003015
0.4000,33,all,0.00003851,0.00000991
0.4000,33,agree,0.00001322,0.00000283
0.4000,33,disagree,0.00010066,0.00002732
0.4000,34,all,0.00003534,0.00000908
0.4000,34,agree,0.00001226,0.00000261
